NAME	TITLE	SCORE	
LINC02691	long intergenic non-protein coding RNA 2691 [Source:HGNC Symbol;Acc:HGNC:20358]	0.15050931	
ADAL	adenosine deaminase like [Source:HGNC Symbol;Acc:HGNC:31853]	0.15045296	
ITGA11	integrin subunit alpha 11 [Source:HGNC Symbol;Acc:HGNC:6136]	0.15043104	
ADCY3	adenylate cyclase 3 [Source:HGNC Symbol;Acc:HGNC:234]	0.15035303	
TP53TG3C	TP53 target 3C [Source:HGNC Symbol;Acc:HGNC:42962]	0.15032531	
FAM161A	FAM161 centrosomal protein A [Source:HGNC Symbol;Acc:HGNC:25808]	0.15031524	
B2M	beta-2-microglobulin [Source:HGNC Symbol;Acc:HGNC:914]	0.150266	
ZNF765	zinc finger protein 765 [Source:HGNC Symbol;Acc:HGNC:25092]	0.15025088	
FSCN1	fascin actin-bundling protein 1 [Source:HGNC Symbol;Acc:HGNC:11148]	0.15019538	
C11orf24	chromosome 11 open reading frame 24 [Source:HGNC Symbol;Acc:HGNC:1174]	0.15008141	
SMCO1	single-pass membrane protein with coiled-coil domains 1 [Source:HGNC Symbol;Acc:HGNC:27407]	0.1500163	
CSMD2	CUB and Sushi multiple domains 2 [Source:HGNC Symbol;Acc:HGNC:19290]	0.14993547	
EIF6	eukaryotic translation initiation factor 6 [Source:HGNC Symbol;Acc:HGNC:6159]	0.14991827	
KLHL25	kelch like family member 25 [Source:HGNC Symbol;Acc:HGNC:25732]	0.14991456	
MAP4K1	mitogen-activated protein kinase kinase kinase kinase 1 [Source:HGNC Symbol;Acc:HGNC:6863]	0.14987752	
B3GNT3	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:13528]	0.14982513	
ZNF688	zinc finger protein 688 [Source:HGNC Symbol;Acc:HGNC:30489]	0.149747	
APCS	amyloid P component, serum [Source:HGNC Symbol;Acc:HGNC:584]	0.14967957	
TIMM22	translocase of inner mitochondrial membrane 22 [Source:HGNC Symbol;Acc:HGNC:17317]	0.14965759	
HAPLN4	hyaluronan and proteoglycan link protein 4 [Source:HGNC Symbol;Acc:HGNC:31357]	0.14964445	
C3orf84	chromosome 3 open reading frame 84 [Source:HGNC Symbol;Acc:HGNC:44666]	0.14961737	
HEPACAM	hepatic and glial cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:26361]	0.14960904	
ACP2	acid phosphatase 2, lysosomal [Source:HGNC Symbol;Acc:HGNC:123]	0.14957453	
KRT40	keratin 40 [Source:HGNC Symbol;Acc:HGNC:26707]	0.14955631	
RASL11B	RAS like family 11 member B [Source:HGNC Symbol;Acc:HGNC:23804]	0.14955397	
SLC39A2	solute carrier family 39 member 2 [Source:HGNC Symbol;Acc:HGNC:17127]	0.14954987	
AMT	aminomethyltransferase [Source:HGNC Symbol;Acc:HGNC:473]	0.1494494	
P2RY6	pyrimidinergic receptor P2Y6 [Source:HGNC Symbol;Acc:HGNC:8543]	0.14941604	
IQCN	IQ motif containing N [Source:HGNC Symbol;Acc:HGNC:29350]	0.1493918	
TUBGCP6	tubulin gamma complex associated protein 6 [Source:HGNC Symbol;Acc:HGNC:18127]	0.1493694	
NXPH4	neurexophilin 4 [Source:HGNC Symbol;Acc:HGNC:8078]	0.1493532	
CROCC2	ciliary rootlet coiled-coil, rootletin family member 2 [Source:HGNC Symbol;Acc:HGNC:51677]	0.14933771	
OASL	2'-5'-oligoadenylate synthetase like [Source:HGNC Symbol;Acc:HGNC:8090]	0.14928195	
OR11H6	olfactory receptor family 11 subfamily H member 6 [Source:HGNC Symbol;Acc:HGNC:15349]	0.14928037	
GREM1	gremlin 1, DAN family BMP antagonist [Source:HGNC Symbol;Acc:HGNC:2001]	0.14927201	
SLC25A29	solute carrier family 25 member 29 [Source:HGNC Symbol;Acc:HGNC:20116]	0.14926058	
HSD17B14	hydroxysteroid 17-beta dehydrogenase 14 [Source:HGNC Symbol;Acc:HGNC:23238]	0.14926018	
SCGB1A1	secretoglobin family 1A member 1 [Source:HGNC Symbol;Acc:HGNC:12523]	0.14909597	
PLEKHD1	pleckstrin homology and coiled-coil domain containing D1 [Source:HGNC Symbol;Acc:HGNC:20148]	0.14908136	
GOLGA8T	golgin A8 family member T [Source:HGNC Symbol;Acc:HGNC:44410]	0.14902325	
AIFM3	apoptosis inducing factor mitochondria associated 3 [Source:HGNC Symbol;Acc:HGNC:26398]	0.14894496	
FOXI3	forkhead box I3 [Source:HGNC Symbol;Acc:HGNC:35123]	0.1488389	
PAFAH1B3	platelet activating factor acetylhydrolase 1b catalytic subunit 3 [Source:HGNC Symbol;Acc:HGNC:8576]	0.14882542	
CLEC2L	C-type lectin domain family 2 member L [Source:HGNC Symbol;Acc:HGNC:21969]	0.14877707	
PPP1R3G	protein phosphatase 1 regulatory subunit 3G [Source:HGNC Symbol;Acc:HGNC:14945]	0.14877623	
NDUFC2-KCTD14	NDUFC2-KCTD14 readthrough [Source:HGNC Symbol;Acc:HGNC:42956]	0.14872685	
PCSK6	proprotein convertase subtilisin/kexin type 6 [Source:HGNC Symbol;Acc:HGNC:8569]	0.1486825	
SLC35B1	solute carrier family 35 member B1 [Source:HGNC Symbol;Acc:HGNC:20798]	0.14867014	
GSDME	gasdermin E [Source:HGNC Symbol;Acc:HGNC:2810]	0.14866832	
FGF8	fibroblast growth factor 8 [Source:HGNC Symbol;Acc:HGNC:3686]	0.14865571	
BPIFB6	BPI fold containing family B member 6 [Source:HGNC Symbol;Acc:HGNC:16504]	0.148597	
MTNR1B	melatonin receptor 1B [Source:HGNC Symbol;Acc:HGNC:7464]	0.14857678	
SLC45A3	solute carrier family 45 member 3 [Source:HGNC Symbol;Acc:HGNC:8642]	0.14847443	
MAB21L4	mab-21 like 4 [Source:HGNC Symbol;Acc:HGNC:26216]	0.1484323	
RDM1	RAD52 motif containing 1 [Source:HGNC Symbol;Acc:HGNC:19950]	0.14843196	
LDLRAP1	low density lipoprotein receptor adaptor protein 1 [Source:HGNC Symbol;Acc:HGNC:18640]	0.14842911	
EFCAB6	EF-hand calcium binding domain 6 [Source:HGNC Symbol;Acc:HGNC:24204]	0.14841262	
RHAG	Rh associated glycoprotein [Source:HGNC Symbol;Acc:HGNC:10006]	0.14836591	
HAAO	3-hydroxyanthranilate 3,4-dioxygenase [Source:HGNC Symbol;Acc:HGNC:4796]	0.14827687	
SLC27A4	solute carrier family 27 member 4 [Source:HGNC Symbol;Acc:HGNC:10998]	0.14827527	
CREB3L1	cAMP responsive element binding protein 3 like 1 [Source:HGNC Symbol;Acc:HGNC:18856]	0.14817943	
FAM98C	family with sequence similarity 98 member C [Source:HGNC Symbol;Acc:HGNC:27119]	0.14815778	
PLA2G4E	phospholipase A2 group IVE [Source:HGNC Symbol;Acc:HGNC:24791]	0.14806813	
DMRT3	doublesex and mab-3 related transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:13909]	0.14803784	
SALL4	spalt like transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:15924]	0.14800534	
MCM10	minichromosome maintenance 10 replication initiation factor [Source:HGNC Symbol;Acc:HGNC:18043]	0.14797632	
PSMC1	proteasome 26S subunit, ATPase 1 [Source:HGNC Symbol;Acc:HGNC:9547]	0.14793825	
ELOF1	elongation factor 1 homolog [Source:HGNC Symbol;Acc:HGNC:28691]	0.1478571	
CD7	CD7 molecule [Source:HGNC Symbol;Acc:HGNC:1695]	0.14783943	
HMGB2	high mobility group box 2 [Source:HGNC Symbol;Acc:HGNC:5000]	0.14779446	
HLA-E	major histocompatibility complex, class I, E [Source:HGNC Symbol;Acc:HGNC:4962]	0.147752	
SLC25A47	solute carrier family 25 member 47 [Source:HGNC Symbol;Acc:HGNC:20115]	0.14768672	
POC1B-GALNT4	POC1B-GALNT4 readthrough [Source:HGNC Symbol;Acc:HGNC:42957]	0.14768352	
HAND1	heart and neural crest derivatives expressed 1 [Source:HGNC Symbol;Acc:HGNC:4807]	0.14765407	
HCAR3	hydroxycarboxylic acid receptor 3 [Source:HGNC Symbol;Acc:HGNC:16824]	0.1476523	
OR5M8	olfactory receptor family 5 subfamily M member 8 [Source:HGNC Symbol;Acc:HGNC:14846]	0.1476381	
C20orf173	chromosome 20 open reading frame 173 [Source:HGNC Symbol;Acc:HGNC:16166]	0.14754564	
PPCS	phosphopantothenoylcysteine synthetase [Source:HGNC Symbol;Acc:HGNC:25686]	0.14751498	
NLRP6	NLR family pyrin domain containing 6 [Source:HGNC Symbol;Acc:HGNC:22944]	0.14749604	
UAP1L1	UDP-N-acetylglucosamine pyrophosphorylase 1 like 1 [Source:HGNC Symbol;Acc:HGNC:28082]	0.14748439	
L2HGDH	L-2-hydroxyglutarate dehydrogenase [Source:HGNC Symbol;Acc:HGNC:20499]	0.14748386	
KBTBD12	kelch repeat and BTB domain containing 12 [Source:HGNC Symbol;Acc:HGNC:25731]	0.14745225	
SLC52A1	solute carrier family 52 member 1 [Source:HGNC Symbol;Acc:HGNC:30225]	0.14733265	
PER1	period circadian regulator 1 [Source:HGNC Symbol;Acc:HGNC:8845]	0.14732721	
VTCN1	V-set domain containing T cell activation inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:28873]	0.14725979	
SDCBP2	syndecan binding protein 2 [Source:HGNC Symbol;Acc:HGNC:15756]	0.14725918	
LIN28A	lin-28 homolog A [Source:HGNC Symbol;Acc:HGNC:15986]	0.14718951	
LLPH	LLP homolog, long-term synaptic facilitation factor [Source:HGNC Symbol;Acc:HGNC:28229]	0.14714898	
PZP	PZP alpha-2-macroglobulin like [Source:HGNC Symbol;Acc:HGNC:9750]	0.14713313	
JTB	jumping translocation breakpoint [Source:HGNC Symbol;Acc:HGNC:6201]	0.1471145	
TEAD4	TEA domain transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:11717]	0.14709753	
FBXO10	F-box protein 10 [Source:HGNC Symbol;Acc:HGNC:13589]	0.14708544	
DNAJC30	DnaJ heat shock protein family (Hsp40) member C30 [Source:HGNC Symbol;Acc:HGNC:16410]	0.14697136	
PSMB8	proteasome 20S subunit beta 8 [Source:HGNC Symbol;Acc:HGNC:9545]	0.14689568	
SEMA7A	semaphorin 7A (John Milton Hagen blood group) [Source:HGNC Symbol;Acc:HGNC:10741]	0.14674994	
ZNF563	zinc finger protein 563 [Source:HGNC Symbol;Acc:HGNC:30498]	0.14660624	
CRX	cone-rod homeobox [Source:HGNC Symbol;Acc:HGNC:2383]	0.1465885	
SFTA3	surfactant associated 3 [Source:HGNC Symbol;Acc:HGNC:18387]	0.1465783	
GJA5	gap junction protein alpha 5 [Source:HGNC Symbol;Acc:HGNC:4279]	0.146573	
MKRN2	makorin ring finger protein 2 [Source:HGNC Symbol;Acc:HGNC:7113]	0.14656563	
AMOTL2	angiomotin like 2 [Source:HGNC Symbol;Acc:HGNC:17812]	0.14647283	
TSPYL4	TSPY like 4 [Source:HGNC Symbol;Acc:HGNC:21559]	0.14643595	
IFIT5	interferon induced protein with tetratricopeptide repeats 5 [Source:HGNC Symbol;Acc:HGNC:13328]	0.14640254	
COMMD8	COMM domain containing 8 [Source:HGNC Symbol;Acc:HGNC:26036]	0.14636008	
FBXO44	F-box protein 44 [Source:HGNC Symbol;Acc:HGNC:24847]	0.14634559	
CCDC142	coiled-coil domain containing 142 [Source:HGNC Symbol;Acc:HGNC:25889]	0.14630719	
HOMER2	homer scaffold protein 2 [Source:HGNC Symbol;Acc:HGNC:17513]	0.14630486	
SMYD5	SMYD family member 5 [Source:HGNC Symbol;Acc:HGNC:16258]	0.14630233	
SCGB2A2	secretoglobin family 2A member 2 [Source:HGNC Symbol;Acc:HGNC:7050]	0.1462965	
LMF2	lipase maturation factor 2 [Source:HGNC Symbol;Acc:HGNC:25096]	0.14628805	
RIT1	Ras like without CAAX 1 [Source:HGNC Symbol;Acc:HGNC:10023]	0.14628427	
OR4C5	olfactory receptor family 4 subfamily C member 5 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:14702]	0.1461303	
POLR2M	RNA polymerase II subunit M [Source:HGNC Symbol;Acc:HGNC:14862]	0.14611734	
OR2A1	olfactory receptor family 2 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:8229]	0.14601152	
POU2F2	POU class 2 homeobox 2 [Source:HGNC Symbol;Acc:HGNC:9213]	0.1459748	
TRIM58	tripartite motif containing 58 [Source:HGNC Symbol;Acc:HGNC:24150]	0.14595844	
ACTB	actin beta [Source:HGNC Symbol;Acc:HGNC:132]	0.14594264	
XKR6	XK related 6 [Source:HGNC Symbol;Acc:HGNC:27806]	0.14592995	
AIRE	autoimmune regulator [Source:HGNC Symbol;Acc:HGNC:360]	0.14590089	
POLE3	DNA polymerase epsilon 3, accessory subunit [Source:HGNC Symbol;Acc:HGNC:13546]	0.14584433	
FIBCD1	fibrinogen C domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25922]	0.14570206	
PDIA2	protein disulfide isomerase family A member 2 [Source:HGNC Symbol;Acc:HGNC:14180]	0.14565203	
POFUT2	protein O-fucosyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:14683]	0.1455577	
NCR2	natural cytotoxicity triggering receptor 2 [Source:HGNC Symbol;Acc:HGNC:6732]	0.14550425	
UCK1	uridine-cytidine kinase 1 [Source:HGNC Symbol;Acc:HGNC:14859]	0.14549883	
C19orf67	chromosome 19 open reading frame 67 [Source:HGNC Symbol;Acc:HGNC:34354]	0.14548422	
MYLK	myosin light chain kinase [Source:HGNC Symbol;Acc:HGNC:7590]	0.14547838	
NLRP7	NLR family pyrin domain containing 7 [Source:HGNC Symbol;Acc:HGNC:22947]	0.14547528	
S100A6	S100 calcium binding protein A6 [Source:HGNC Symbol;Acc:HGNC:10496]	0.14546518	
MNT	MAX network transcriptional repressor [Source:HGNC Symbol;Acc:HGNC:7188]	0.14544271	
TMC2	transmembrane channel like 2 [Source:HGNC Symbol;Acc:HGNC:16527]	0.14540955	
HS3ST1	heparan sulfate-glucosamine 3-sulfotransferase 1 [Source:HGNC Symbol;Acc:HGNC:5194]	0.14525534	
KATNAL2	katanin catalytic subunit A1 like 2 [Source:HGNC Symbol;Acc:HGNC:25387]	0.14506198	
SPO11	SPO11 initiator of meiotic double stranded breaks [Source:HGNC Symbol;Acc:HGNC:11250]	0.1450463	
C16orf54	chromosome 16 open reading frame 54 [Source:HGNC Symbol;Acc:HGNC:26649]	0.14504404	
SRRM3	serine/arginine repetitive matrix 3 [Source:HGNC Symbol;Acc:HGNC:26729]	0.14491521	
DUSP23	dual specificity phosphatase 23 [Source:HGNC Symbol;Acc:HGNC:21480]	0.14490157	
DPPA4	developmental pluripotency associated 4 [Source:HGNC Symbol;Acc:HGNC:19200]	0.14490092	
EAF1	ELL associated factor 1 [Source:HGNC Symbol;Acc:HGNC:20907]	0.14488746	
NTRK1	neurotrophic receptor tyrosine kinase 1 [Source:HGNC Symbol;Acc:HGNC:8031]	0.1448342	
CDCA7	cell division cycle associated 7 [Source:HGNC Symbol;Acc:HGNC:14628]	0.1447797	
NAT10	N-acetyltransferase 10 [Source:HGNC Symbol;Acc:HGNC:29830]	0.14477777	
UBA52	ubiquitin A-52 residue ribosomal protein fusion product 1 [Source:HGNC Symbol;Acc:HGNC:12458]	0.1447407	
PTPRN2	protein tyrosine phosphatase receptor type N2 [Source:HGNC Symbol;Acc:HGNC:9677]	0.1447226	
IGFBP5	insulin like growth factor binding protein 5 [Source:HGNC Symbol;Acc:HGNC:5474]	0.14469723	
LRFN3	leucine rich repeat and fibronectin type III domain containing 3 [Source:HGNC Symbol;Acc:HGNC:28370]	0.14458852	
CDC16	cell division cycle 16 [Source:HGNC Symbol;Acc:HGNC:1720]	0.14458773	
SLC2A10	solute carrier family 2 member 10 [Source:HGNC Symbol;Acc:HGNC:13444]	0.14458613	
KLF9	Kruppel like factor 9 [Source:HGNC Symbol;Acc:HGNC:1123]	0.14447317	
ESPNL	espin like [Source:HGNC Symbol;Acc:HGNC:27937]	0.1444535	
TMCC2	transmembrane and coiled-coil domain family 2 [Source:HGNC Symbol;Acc:HGNC:24239]	0.14442569	
ZSCAN20	zinc finger and SCAN domain containing 20 [Source:HGNC Symbol;Acc:HGNC:13093]	0.14441973	
TSSK3	testis specific serine kinase 3 [Source:HGNC Symbol;Acc:HGNC:15473]	0.1443852	
TRIM21	tripartite motif containing 21 [Source:HGNC Symbol;Acc:HGNC:11312]	0.14437553	
OR7A5	olfactory receptor family 7 subfamily A member 5 [Source:HGNC Symbol;Acc:HGNC:8368]	0.14434005	
ZSWIM9	zinc finger SWIM-type containing 9 [Source:HGNC Symbol;Acc:HGNC:34495]	0.14432216	
B3GALT4	beta-1,3-galactosyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:919]	0.14428388	
KIF1A	kinesin family member 1A [Source:HGNC Symbol;Acc:HGNC:888]	0.14421679	
CRACR2A	calcium release activated channel regulator 2A [Source:HGNC Symbol;Acc:HGNC:28657]	0.14417434	
C14orf28	chromosome 14 open reading frame 28 [Source:HGNC Symbol;Acc:HGNC:19834]	0.14417055	
ULK3	unc-51 like kinase 3 [Source:HGNC Symbol;Acc:HGNC:19703]	0.14415902	
MDS2	myelodysplastic syndrome 2 translocation associated [Source:HGNC Symbol;Acc:HGNC:29633]	0.14414437	
SPEF1	sperm flagellar 1 [Source:HGNC Symbol;Acc:HGNC:15874]	0.14414285	
SRCIN1	SRC kinase signaling inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:29506]	0.14413796	
OR1D2	olfactory receptor family 1 subfamily D member 2 [Source:HGNC Symbol;Acc:HGNC:8183]	0.14408123	
TATDN2	TatD DNase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28988]	0.14403942	
CALML3	calmodulin like 3 [Source:HGNC Symbol;Acc:HGNC:1452]	0.14403437	
GFRA3	GDNF family receptor alpha 3 [Source:HGNC Symbol;Acc:HGNC:4245]	0.14399828	
GDPD4	glycerophosphodiester phosphodiesterase domain containing 4 [Source:HGNC Symbol;Acc:HGNC:24849]	0.14398503	
PYGO2	pygopus family PHD finger 2 [Source:HGNC Symbol;Acc:HGNC:30257]	0.14396702	
LCE6A	late cornified envelope 6A [Source:HGNC Symbol;Acc:HGNC:31824]	0.14392948	
METTL7B	methyltransferase like 7B [Source:HGNC Symbol;Acc:HGNC:28276]	0.14391708	
FRG2C	FSHD region gene 2 family member C [Source:HGNC Symbol;Acc:HGNC:33626]	0.14391458	
IL4	interleukin 4 [Source:HGNC Symbol;Acc:HGNC:6014]	0.14390734	
PCSK1	proprotein convertase subtilisin/kexin type 1 [Source:HGNC Symbol;Acc:HGNC:8743]	0.14385891	
CXCR5	C-X-C motif chemokine receptor 5 [Source:HGNC Symbol;Acc:HGNC:1060]	0.14384107	
PARVB	parvin beta [Source:HGNC Symbol;Acc:HGNC:14653]	0.14383656	
PDRG1	p53 and DNA damage regulated 1 [Source:HGNC Symbol;Acc:HGNC:16119]	0.14383227	
TFPT	TCF3 fusion partner [Source:HGNC Symbol;Acc:HGNC:13630]	0.14382133	
FCRL4	Fc receptor like 4 [Source:HGNC Symbol;Acc:HGNC:18507]	0.1437706	
CYSLTR2	cysteinyl leukotriene receptor 2 [Source:HGNC Symbol;Acc:HGNC:18274]	0.14374426	
HEPHL1	hephaestin like 1 [Source:HGNC Symbol;Acc:HGNC:30477]	0.1435994	
DSCR4	Down syndrome critical region 4 [Source:HGNC Symbol;Acc:HGNC:3045]	0.14340095	
ARL4D	ADP ribosylation factor like GTPase 4D [Source:HGNC Symbol;Acc:HGNC:656]	0.14336385	
BRF1	BRF1 RNA polymerase III transcription initiation factor subunit [Source:HGNC Symbol;Acc:HGNC:11551]	0.14334092	
TMEM161A	transmembrane protein 161A [Source:HGNC Symbol;Acc:HGNC:26020]	0.14333628	
TMED9	transmembrane p24 trafficking protein 9 [Source:HGNC Symbol;Acc:HGNC:24878]	0.14326696	
LSM2	LSM2 homolog, U6 small nuclear RNA and mRNA degradation associated [Source:HGNC Symbol;Acc:HGNC:13940]	0.14317411	
DHFR2	dihydrofolate reductase 2 [Source:HGNC Symbol;Acc:HGNC:27309]	0.14304724	
OR7D2	olfactory receptor family 7 subfamily D member 2 [Source:HGNC Symbol;Acc:HGNC:8378]	0.14297733	
TRIM62	tripartite motif containing 62 [Source:HGNC Symbol;Acc:HGNC:25574]	0.14295588	
CELA1	chymotrypsin like elastase 1 [Source:HGNC Symbol;Acc:HGNC:3308]	0.14294958	
GALNT16	polypeptide N-acetylgalactosaminyltransferase 16 [Source:HGNC Symbol;Acc:HGNC:23233]	0.14293371	
NSG1	neuronal vesicle trafficking associated 1 [Source:HGNC Symbol;Acc:HGNC:18790]	0.14290227	
RNF225	ring finger protein 225 [Source:HGNC Symbol;Acc:HGNC:51249]	0.14288697	
ANKRD16	ankyrin repeat domain 16 [Source:HGNC Symbol;Acc:HGNC:23471]	0.14282493	
TACC3	transforming acidic coiled-coil containing protein 3 [Source:HGNC Symbol;Acc:HGNC:11524]	0.1428101	
DUSP26	dual specificity phosphatase 26 [Source:HGNC Symbol;Acc:HGNC:28161]	0.14274886	
VPS37D	VPS37D subunit of ESCRT-I [Source:HGNC Symbol;Acc:HGNC:18287]	0.14274089	
HAUS5	HAUS augmin like complex subunit 5 [Source:HGNC Symbol;Acc:HGNC:29130]	0.14270772	
FOXI1	forkhead box I1 [Source:HGNC Symbol;Acc:HGNC:3815]	0.14269465	
ADGRA1	adhesion G protein-coupled receptor A1 [Source:HGNC Symbol;Acc:HGNC:13838]	0.14269426	
ALB	albumin [Source:HGNC Symbol;Acc:HGNC:399]	0.14260142	
PDXP	pyridoxal phosphatase [Source:HGNC Symbol;Acc:HGNC:30259]	0.14258434	
SEC14L3	SEC14 like lipid binding 3 [Source:HGNC Symbol;Acc:HGNC:18655]	0.1425634	
MAPT	microtubule associated protein tau [Source:HGNC Symbol;Acc:HGNC:6893]	0.14252976	
RPH3A	rabphilin 3A [Source:HGNC Symbol;Acc:HGNC:17056]	0.14244497	
ZWINT	ZW10 interacting kinetochore protein [Source:HGNC Symbol;Acc:HGNC:13195]	0.14244416	
C12orf43	chromosome 12 open reading frame 43 [Source:HGNC Symbol;Acc:HGNC:25719]	0.14244017	
OR2A5	olfactory receptor family 2 subfamily A member 5 [Source:HGNC Symbol;Acc:HGNC:8232]	0.14243683	
SAMD14	sterile alpha motif domain containing 14 [Source:HGNC Symbol;Acc:HGNC:27312]	0.14238541	
FAM214B	family with sequence similarity 214 member B [Source:HGNC Symbol;Acc:HGNC:25666]	0.14233543	
NUDT16	nudix hydrolase 16 [Source:HGNC Symbol;Acc:HGNC:26442]	0.14232533	
FUT7	fucosyltransferase 7 [Source:HGNC Symbol;Acc:HGNC:4018]	0.14230229	
JAG2	jagged canonical Notch ligand 2 [Source:HGNC Symbol;Acc:HGNC:6189]	0.14217457	
SLC26A11	solute carrier family 26 member 11 [Source:HGNC Symbol;Acc:HGNC:14471]	0.14216366	
PLCB2	phospholipase C beta 2 [Source:HGNC Symbol;Acc:HGNC:9055]	0.14216143	
ADH4	alcohol dehydrogenase 4 (class II), pi polypeptide [Source:HGNC Symbol;Acc:HGNC:252]	0.14214237	
RGS6	regulator of G protein signaling 6 [Source:HGNC Symbol;Acc:HGNC:10002]	0.14198984	
KCNJ4	potassium inwardly rectifying channel subfamily J member 4 [Source:HGNC Symbol;Acc:HGNC:6265]	0.14197844	
LAG3	lymphocyte activating 3 [Source:HGNC Symbol;Acc:HGNC:6476]	0.14190567	
OR2B2	olfactory receptor family 2 subfamily B member 2 [Source:HGNC Symbol;Acc:HGNC:13966]	0.14184856	
FGF11	fibroblast growth factor 11 [Source:HGNC Symbol;Acc:HGNC:3667]	0.14183223	
RAX	retina and anterior neural fold homeobox [Source:HGNC Symbol;Acc:HGNC:18662]	0.14182469	
PNP	purine nucleoside phosphorylase [Source:HGNC Symbol;Acc:HGNC:7892]	0.14180574	
ZKSCAN2	zinc finger with KRAB and SCAN domains 2 [Source:HGNC Symbol;Acc:HGNC:25677]	0.14177617	
PADI3	peptidyl arginine deiminase 3 [Source:HGNC Symbol;Acc:HGNC:18337]	0.1417372	
CREB3L3	cAMP responsive element binding protein 3 like 3 [Source:HGNC Symbol;Acc:HGNC:18855]	0.14171569	
ANKS6	ankyrin repeat and sterile alpha motif domain containing 6 [Source:HGNC Symbol;Acc:HGNC:26724]	0.14165395	
LRFN2	leucine rich repeat and fibronectin type III domain containing 2 [Source:HGNC Symbol;Acc:HGNC:21226]	0.14162552	
SMARCC2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 2 [Source:HGNC Symbol;Acc:HGNC:11105]	0.14158928	
MRPL57	mitochondrial ribosomal protein L57 [Source:HGNC Symbol;Acc:HGNC:14514]	0.14158264	
SYT6	synaptotagmin 6 [Source:HGNC Symbol;Acc:HGNC:18638]	0.1415429	
RUFY4	RUN and FYVE domain containing 4 [Source:HGNC Symbol;Acc:HGNC:24804]	0.14154068	
LIF	LIF interleukin 6 family cytokine [Source:HGNC Symbol;Acc:HGNC:6596]	0.14150287	
MYO1A	myosin IA [Source:HGNC Symbol;Acc:HGNC:7595]	0.1415	
LALBA	lactalbumin alpha [Source:HGNC Symbol;Acc:HGNC:6480]	0.14147729	
CCT6A	chaperonin containing TCP1 subunit 6A [Source:HGNC Symbol;Acc:HGNC:1620]	0.1414468	
RP9	RP9 pre-mRNA splicing factor [Source:HGNC Symbol;Acc:HGNC:10288]	0.14138824	
DNMT3B	DNA methyltransferase 3 beta [Source:HGNC Symbol;Acc:HGNC:2979]	0.14138065	
ADARB2	adenosine deaminase RNA specific B2 (inactive) [Source:HGNC Symbol;Acc:HGNC:227]	0.1413593	
PDZK1IP1	PDZK1 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:16887]	0.14131136	
ALLC	allantoicase [Source:HGNC Symbol;Acc:HGNC:17377]	0.14118247	
LRRC74B	leucine rich repeat containing 74B [Source:HGNC Symbol;Acc:HGNC:34301]	0.14113198	
PDE8B	phosphodiesterase 8B [Source:HGNC Symbol;Acc:HGNC:8794]	0.14096789	
CRACR2B	calcium release activated channel regulator 2B [Source:HGNC Symbol;Acc:HGNC:28703]	0.14092875	
IFITM3	interferon induced transmembrane protein 3 [Source:HGNC Symbol;Acc:HGNC:5414]	0.14091213	
FAM71F1	family with sequence similarity 71 member F1 [Source:HGNC Symbol;Acc:HGNC:30704]	0.14081244	
MANBAL	mannosidase beta like [Source:HGNC Symbol;Acc:HGNC:15799]	0.14080924	
CEMIP	cell migration inducing hyaluronidase 1 [Source:HGNC Symbol;Acc:HGNC:29213]	0.14075573	
IL19	interleukin 19 [Source:HGNC Symbol;Acc:HGNC:5990]	0.14074263	
CRB2	crumbs cell polarity complex component 2 [Source:HGNC Symbol;Acc:HGNC:18688]	0.14073883	
CACNA1A	calcium voltage-gated channel subunit alpha1 A [Source:HGNC Symbol;Acc:HGNC:1388]	0.14071874	
