NAME	TITLE	SCORE	
SNAPIN	SNAP associated protein [Source:HGNC Symbol;Acc:HGNC:17145]	0.08744968	
ATP23	ATP23 metallopeptidase and ATP synthase assembly factor homolog [Source:HGNC Symbol;Acc:HGNC:29452]	0.08734952	
H4C15	H4 clustered histone 15 [Source:HGNC Symbol;Acc:HGNC:29607]	0.0873248	
NIT1	nitrilase 1 [Source:HGNC Symbol;Acc:HGNC:7828]	0.08731021	
LRRC57	leucine rich repeat containing 57 [Source:HGNC Symbol;Acc:HGNC:26719]	0.08727535	
SLC5A12	solute carrier family 5 member 12 [Source:HGNC Symbol;Acc:HGNC:28750]	0.08726382	
CNTNAP4	contactin associated protein family member 4 [Source:HGNC Symbol;Acc:HGNC:18747]	0.087247126	
PGLYRP1	peptidoglycan recognition protein 1 [Source:HGNC Symbol;Acc:HGNC:8904]	0.08723634	
LETM1	leucine zipper and EF-hand containing transmembrane protein 1 [Source:HGNC Symbol;Acc:HGNC:6556]	0.08723238	
LGALS9	galectin 9 [Source:HGNC Symbol;Acc:HGNC:6570]	0.087189145	
CDKN2AIPNL	CDKN2A interacting protein N-terminal like [Source:HGNC Symbol;Acc:HGNC:30545]	0.08718396	
ALG8	ALG8 alpha-1,3-glucosyltransferase [Source:HGNC Symbol;Acc:HGNC:23161]	0.087175846	
FAAH	fatty acid amide hydrolase [Source:HGNC Symbol;Acc:HGNC:3553]	0.0871743	
ACAT1	acetyl-CoA acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:93]	0.08715759	
HBQ1	hemoglobin subunit theta 1 [Source:HGNC Symbol;Acc:HGNC:4833]	0.087140426	
TMEM89	transmembrane protein 89 [Source:HGNC Symbol;Acc:HGNC:32372]	0.087138936	
PXYLP1	2-phosphoxylose phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:26303]	0.08710878	
FAM228B	family with sequence similarity 228 member B [Source:HGNC Symbol;Acc:HGNC:24736]	0.087002985	
PRSS12	serine protease 12 [Source:HGNC Symbol;Acc:HGNC:9477]	0.086967066	
MMP14	matrix metallopeptidase 14 [Source:HGNC Symbol;Acc:HGNC:7160]	0.08696314	
TP53I11	tumor protein p53 inducible protein 11 [Source:HGNC Symbol;Acc:HGNC:16842]	0.086924225	
ALDH18A1	aldehyde dehydrogenase 18 family member A1 [Source:HGNC Symbol;Acc:HGNC:9722]	0.08690628	
GPR157	G protein-coupled receptor 157 [Source:HGNC Symbol;Acc:HGNC:23687]	0.086894535	
ZNF746	zinc finger protein 746 [Source:HGNC Symbol;Acc:HGNC:21948]	0.08688557	
STK32C	serine/threonine kinase 32C [Source:HGNC Symbol;Acc:HGNC:21332]	0.08685648	
OPN1SW	opsin 1, short wave sensitive [Source:HGNC Symbol;Acc:HGNC:1012]	0.08685089	
RCN1	reticulocalbin 1 [Source:HGNC Symbol;Acc:HGNC:9934]	0.08675353	
ABHD17A	abhydrolase domain containing 17A, depalmitoylase [Source:HGNC Symbol;Acc:HGNC:28756]	0.08674768	
HYOU1	hypoxia up-regulated 1 [Source:HGNC Symbol;Acc:HGNC:16931]	0.086719655	
CNPY1	canopy FGF signaling regulator 1 [Source:HGNC Symbol;Acc:HGNC:27786]	0.08663748	
KLF6	Kruppel like factor 6 [Source:HGNC Symbol;Acc:HGNC:2235]	0.08656882	
EFHD1	EF-hand domain family member D1 [Source:HGNC Symbol;Acc:HGNC:29556]	0.08651548	
ZG16	zymogen granule protein 16 [Source:HGNC Symbol;Acc:HGNC:30961]	0.08649521	
UTP25	UTP25 small subunit processor component [Source:HGNC Symbol;Acc:HGNC:28440]	0.086460985	
SNAI2	snail family transcriptional repressor 2 [Source:HGNC Symbol;Acc:HGNC:11094]	0.086455636	
GNA15	G protein subunit alpha 15 [Source:HGNC Symbol;Acc:HGNC:4383]	0.0864246	
SWSAP1	SWIM-type zinc finger 7 associated protein 1 [Source:HGNC Symbol;Acc:HGNC:26638]	0.08637869	
ZDHHC16	zinc finger DHHC-type palmitoyltransferase 16 [Source:HGNC Symbol;Acc:HGNC:20714]	0.086361185	
RETREG2	reticulophagy regulator family member 2 [Source:HGNC Symbol;Acc:HGNC:28450]	0.08634269	
KLHL1	kelch like family member 1 [Source:HGNC Symbol;Acc:HGNC:6352]	0.08631109	
MS4A6E	membrane spanning 4-domains A6E [Source:HGNC Symbol;Acc:HGNC:14285]	0.08626951	
PODNL1	podocan like 1 [Source:HGNC Symbol;Acc:HGNC:26275]	0.08613617	
CPTP	ceramide-1-phosphate transfer protein [Source:HGNC Symbol;Acc:HGNC:28116]	0.086111896	
ROBO4	roundabout guidance receptor 4 [Source:HGNC Symbol;Acc:HGNC:17985]	0.08609237	
ALDH2	aldehyde dehydrogenase 2 family member [Source:HGNC Symbol;Acc:HGNC:404]	0.08607444	
NKX2-2	NK2 homeobox 2 [Source:HGNC Symbol;Acc:HGNC:7835]	0.086066574	
ERCC1	ERCC excision repair 1, endonuclease non-catalytic subunit [Source:HGNC Symbol;Acc:HGNC:3433]	0.08599828	
OXT	oxytocin/neurophysin I prepropeptide [Source:HGNC Symbol;Acc:HGNC:8528]	0.08599631	
IL17RC	interleukin 17 receptor C [Source:HGNC Symbol;Acc:HGNC:18358]	0.08599381	
GLB1L2	galactosidase beta 1 like 2 [Source:HGNC Symbol;Acc:HGNC:25129]	0.08595252	
OR7D2	olfactory receptor family 7 subfamily D member 2 [Source:HGNC Symbol;Acc:HGNC:8378]	0.085948594	
TEFM	transcription elongation factor, mitochondrial [Source:HGNC Symbol;Acc:HGNC:26223]	0.085946985	
KCNA10	potassium voltage-gated channel subfamily A member 10 [Source:HGNC Symbol;Acc:HGNC:6219]	0.08594073	
HOOK2	hook microtubule tethering protein 2 [Source:HGNC Symbol;Acc:HGNC:19885]	0.08590097	
TMC1	transmembrane channel like 1 [Source:HGNC Symbol;Acc:HGNC:16513]	0.085882254	
LONP1	lon peptidase 1, mitochondrial [Source:HGNC Symbol;Acc:HGNC:9479]	0.08588132	
ZNF101	zinc finger protein 101 [Source:HGNC Symbol;Acc:HGNC:12881]	0.085862346	
PTGFRN	prostaglandin F2 receptor inhibitor [Source:HGNC Symbol;Acc:HGNC:9601]	0.08584804	
TPCN2	two pore segment channel 2 [Source:HGNC Symbol;Acc:HGNC:20820]	0.085798174	
CNBD1	cyclic nucleotide binding domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26663]	0.085777186	
HSD17B2	hydroxysteroid 17-beta dehydrogenase 2 [Source:HGNC Symbol;Acc:HGNC:5211]	0.08573748	
ADH6	alcohol dehydrogenase 6 (class V) [Source:HGNC Symbol;Acc:HGNC:255]	0.08572573	
RRP12	ribosomal RNA processing 12 homolog [Source:HGNC Symbol;Acc:HGNC:29100]	0.08571966	
RASGRF1	Ras protein specific guanine nucleotide releasing factor 1 [Source:HGNC Symbol;Acc:HGNC:9875]	0.08567831	
TMEM175	transmembrane protein 175 [Source:HGNC Symbol;Acc:HGNC:28709]	0.085619144	
ENGASE	endo-beta-N-acetylglucosaminidase [Source:HGNC Symbol;Acc:HGNC:24622]	0.08560017	
CCZ1B	CCZ1 homolog B, vacuolar protein trafficking and biogenesis associated [Source:HGNC Symbol;Acc:HGNC:21717]	0.08559768	
CCDC9	coiled-coil domain containing 9 [Source:HGNC Symbol;Acc:HGNC:24560]	0.08559429	
PKNOX2	PBX/knotted 1 homeobox 2 [Source:HGNC Symbol;Acc:HGNC:16714]	0.08556356	
CD68	CD68 molecule [Source:HGNC Symbol;Acc:HGNC:1693]	0.085549906	
RECQL4	RecQ like helicase 4 [Source:HGNC Symbol;Acc:HGNC:9949]	0.08553945	
CLRN3	clarin 3 [Source:HGNC Symbol;Acc:HGNC:20795]	0.08551547	
TLE6	TLE family member 6, subcortical maternal complex member [Source:HGNC Symbol;Acc:HGNC:30788]	0.08550513	
OR1G1	olfactory receptor family 1 subfamily G member 1 [Source:HGNC Symbol;Acc:HGNC:8204]	0.08547672	
NOL9	nucleolar protein 9 [Source:HGNC Symbol;Acc:HGNC:26265]	0.08544918	
PAQR5	progestin and adipoQ receptor family member 5 [Source:HGNC Symbol;Acc:HGNC:29645]	0.08540638	
MAPRE3	microtubule associated protein RP/EB family member 3 [Source:HGNC Symbol;Acc:HGNC:6892]	0.08539355	
RMND5B	required for meiotic nuclear division 5 homolog B [Source:HGNC Symbol;Acc:HGNC:26181]	0.085361436	
PCDH8	protocadherin 8 [Source:HGNC Symbol;Acc:HGNC:8660]	0.085292965	
IRF2BP1	interferon regulatory factor 2 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:21728]	0.08529289	
SF3A3	splicing factor 3a subunit 3 [Source:HGNC Symbol;Acc:HGNC:10767]	0.085241295	
NRAP	nebulin related anchoring protein [Source:HGNC Symbol;Acc:HGNC:7988]	0.08521939	
SLC2A6	solute carrier family 2 member 6 [Source:HGNC Symbol;Acc:HGNC:11011]	0.08520082	
BNC1	basonuclin 1 [Source:HGNC Symbol;Acc:HGNC:1081]	0.085173704	
ASIC1	acid sensing ion channel subunit 1 [Source:HGNC Symbol;Acc:HGNC:100]	0.08509625	
PGM1	phosphoglucomutase 1 [Source:HGNC Symbol;Acc:HGNC:8905]	0.085039705	
MBD3	methyl-CpG binding domain protein 3 [Source:HGNC Symbol;Acc:HGNC:6918]	0.08500172	
RRP9	ribosomal RNA processing 9, U3 small nucleolar RNA binding protein [Source:HGNC Symbol;Acc:HGNC:16829]	0.08499732	
NEURL1	neuralized E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:7761]	0.0849526	
CHCHD5	coiled-coil-helix-coiled-coil-helix domain containing 5 [Source:HGNC Symbol;Acc:HGNC:17840]	0.08491821	
SYT8	synaptotagmin 8 [Source:HGNC Symbol;Acc:HGNC:19264]	0.08490929	
OLFML2B	olfactomedin like 2B [Source:HGNC Symbol;Acc:HGNC:24558]	0.08490604	
SH2D5	SH2 domain containing 5 [Source:HGNC Symbol;Acc:HGNC:28819]	0.084885575	
TCHP	trichoplein keratin filament binding [Source:HGNC Symbol;Acc:HGNC:28135]	0.0848368	
SH2D4B	SH2 domain containing 4B [Source:HGNC Symbol;Acc:HGNC:31440]	0.08481864	
ZNF526	zinc finger protein 526 [Source:HGNC Symbol;Acc:HGNC:29415]	0.08480673	
BSPRY	B-box and SPRY domain containing [Source:HGNC Symbol;Acc:HGNC:18232]	0.08478605	
IGLL5	immunoglobulin lambda like polypeptide 5 [Source:HGNC Symbol;Acc:HGNC:38476]	0.084770605	
ARNT2	aryl hydrocarbon receptor nuclear translocator 2 [Source:HGNC Symbol;Acc:HGNC:16876]	0.08474493	
TUBGCP6	tubulin gamma complex associated protein 6 [Source:HGNC Symbol;Acc:HGNC:18127]	0.084735826	
NACC1	nucleus accumbens associated 1 [Source:HGNC Symbol;Acc:HGNC:20967]	0.08470552	
FAM136A	family with sequence similarity 136 member A [Source:HGNC Symbol;Acc:HGNC:25911]	0.084700085	
FTCD	formimidoyltransferase cyclodeaminase [Source:HGNC Symbol;Acc:HGNC:3974]	0.08467584	
ZCWPW1	zinc finger CW-type and PWWP domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23486]	0.08466921	
ACVR2B	activin A receptor type 2B [Source:HGNC Symbol;Acc:HGNC:174]	0.0846397	
RBM15	RNA binding motif protein 15 [Source:HGNC Symbol;Acc:HGNC:14959]	0.08460843	
AKR1D1	aldo-keto reductase family 1 member D1 [Source:HGNC Symbol;Acc:HGNC:388]	0.084597856	
PHYKPL	5-phosphohydroxy-L-lysine phospho-lyase [Source:HGNC Symbol;Acc:HGNC:28249]	0.08459423	
PABPC1L	poly(A) binding protein cytoplasmic 1 like [Source:HGNC Symbol;Acc:HGNC:15797]	0.08458853	
GLIPR2	GLI pathogenesis related 2 [Source:HGNC Symbol;Acc:HGNC:18007]	0.08454107	
CCDC122	coiled-coil domain containing 122 [Source:HGNC Symbol;Acc:HGNC:26478]	0.08452605	
GINS2	GINS complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:24575]	0.084409766	
GOLGA6D	golgin A6 family member D [Source:HGNC Symbol;Acc:HGNC:32204]	0.084406585	
CGB7	chorionic gonadotropin subunit beta 7 [Source:HGNC Symbol;Acc:HGNC:16451]	0.08433376	
C9orf153	chromosome 9 open reading frame 153 [Source:HGNC Symbol;Acc:HGNC:31456]	0.084123924	
GATA4	GATA binding protein 4 [Source:HGNC Symbol;Acc:HGNC:4173]	0.08412145	
HEXD	hexosaminidase D [Source:HGNC Symbol;Acc:HGNC:26307]	0.08412118	
SLC47A1	solute carrier family 47 member 1 [Source:HGNC Symbol;Acc:HGNC:25588]	0.08412046	
CLEC4F	C-type lectin domain family 4 member F [Source:HGNC Symbol;Acc:HGNC:25357]	0.084119014	
OR4D2	olfactory receptor family 4 subfamily D member 2 [Source:HGNC Symbol;Acc:HGNC:8294]	0.08406458	
AGTRAP	angiotensin II receptor associated protein [Source:HGNC Symbol;Acc:HGNC:13539]	0.0840372	
CAPN15	calpain 15 [Source:HGNC Symbol;Acc:HGNC:11182]	0.08398676	
RPS18	ribosomal protein S18 [Source:HGNC Symbol;Acc:HGNC:10401]	0.08383917	
OR2A12	olfactory receptor family 2 subfamily A member 12 [Source:HGNC Symbol;Acc:HGNC:15082]	0.08383572	
MYL6	myosin light chain 6 [Source:HGNC Symbol;Acc:HGNC:7587]	0.083826035	
LRRIQ1	leucine rich repeats and IQ motif containing 1 [Source:HGNC Symbol;Acc:HGNC:25708]	0.08381862	
MACROD1	mono-ADP ribosylhydrolase 1 [Source:HGNC Symbol;Acc:HGNC:29598]	0.08380961	
TEKT5	tektin 5 [Source:HGNC Symbol;Acc:HGNC:26554]	0.083764926	
SHARPIN	SHANK associated RH domain interactor [Source:HGNC Symbol;Acc:HGNC:25321]	0.08375192	
TLN1	talin 1 [Source:HGNC Symbol;Acc:HGNC:11845]	0.08370732	
FEM1A	fem-1 homolog A [Source:HGNC Symbol;Acc:HGNC:16934]	0.083706714	
AQP7	aquaporin 7 [Source:HGNC Symbol;Acc:HGNC:640]	0.08364465	
NRSN2	neurensin 2 [Source:HGNC Symbol;Acc:HGNC:16229]	0.08358955	
DEPDC1B	DEP domain containing 1B [Source:HGNC Symbol;Acc:HGNC:24902]	0.08355835	
LAD1	ladinin 1 [Source:HGNC Symbol;Acc:HGNC:6472]	0.08353527	
AKAIN1	A-kinase anchor inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:28285]	0.08351897	
FSTL4	follistatin like 4 [Source:HGNC Symbol;Acc:HGNC:21389]	0.083510794	
PDIA2	protein disulfide isomerase family A member 2 [Source:HGNC Symbol;Acc:HGNC:14180]	0.083484836	
ZSCAN22	zinc finger and SCAN domain containing 22 [Source:HGNC Symbol;Acc:HGNC:4929]	0.08345389	
GFAP	glial fibrillary acidic protein [Source:HGNC Symbol;Acc:HGNC:4235]	0.08344379	
B3GAT3	beta-1,3-glucuronyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:923]	0.08341321	
NDUFS2	NADH:ubiquinone oxidoreductase core subunit S2 [Source:HGNC Symbol;Acc:HGNC:7708]	0.083413154	
DCAF7	DDB1 and CUL4 associated factor 7 [Source:HGNC Symbol;Acc:HGNC:30915]	0.08338627	
WDR18	WD repeat domain 18 [Source:HGNC Symbol;Acc:HGNC:17956]	0.0833714	
NABP2	nucleic acid binding protein 2 [Source:HGNC Symbol;Acc:HGNC:28412]	0.083350964	
RNASE2	ribonuclease A family member 2 [Source:HGNC Symbol;Acc:HGNC:10045]	0.08333924	
ADAL	adenosine deaminase like [Source:HGNC Symbol;Acc:HGNC:31853]	0.08329639	
ETV3L	ETS variant transcription factor 3 like [Source:HGNC Symbol;Acc:HGNC:33834]	0.08328963	
RMND5A	required for meiotic nuclear division 5 homolog A [Source:HGNC Symbol;Acc:HGNC:25850]	0.08327632	
SLC5A10	solute carrier family 5 member 10 [Source:HGNC Symbol;Acc:HGNC:23155]	0.083224066	
CEP250	centrosomal protein 250 [Source:HGNC Symbol;Acc:HGNC:1859]	0.08313463	
TTC12	tetratricopeptide repeat domain 12 [Source:HGNC Symbol;Acc:HGNC:23700]	0.08310134	
CD300A	CD300a molecule [Source:HGNC Symbol;Acc:HGNC:19319]	0.08308687	
LCTL	lactase like [Source:HGNC Symbol;Acc:HGNC:15583]	0.083000936	
VGLL3	vestigial like family member 3 [Source:HGNC Symbol;Acc:HGNC:24327]	0.082954876	
UBOX5	U-box domain containing 5 [Source:HGNC Symbol;Acc:HGNC:17777]	0.08293403	
GNB3	G protein subunit beta 3 [Source:HGNC Symbol;Acc:HGNC:4400]	0.08291652	
ENTR1	endosome associated trafficking regulator 1 [Source:HGNC Symbol;Acc:HGNC:10667]	0.082913674	
BECN2	beclin 2 [Source:HGNC Symbol;Acc:HGNC:38606]	0.0828425	
LARS2	leucyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:17095]	0.08283871	
HIF1AN	hypoxia inducible factor 1 subunit alpha inhibitor [Source:HGNC Symbol;Acc:HGNC:17113]	0.082777336	
SCN8A	sodium voltage-gated channel alpha subunit 8 [Source:HGNC Symbol;Acc:HGNC:10596]	0.08277145	
P3H3	prolyl 3-hydroxylase 3 [Source:HGNC Symbol;Acc:HGNC:19318]	0.08273051	
HDAC3	histone deacetylase 3 [Source:HGNC Symbol;Acc:HGNC:4854]	0.08270553	
RARA	retinoic acid receptor alpha [Source:HGNC Symbol;Acc:HGNC:9864]	0.08268555	
UBFD1	ubiquitin family domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30565]	0.08265396	
PROCR	protein C receptor [Source:HGNC Symbol;Acc:HGNC:9452]	0.0826252	
NDST4	N-deacetylase and N-sulfotransferase 4 [Source:HGNC Symbol;Acc:HGNC:20779]	0.08261404	
CFAP221	cilia and flagella associated protein 221 [Source:HGNC Symbol;Acc:HGNC:33720]	0.08259174	
RPAP1	RNA polymerase II associated protein 1 [Source:HGNC Symbol;Acc:HGNC:24567]	0.08256869	
SYNE3	spectrin repeat containing nuclear envelope family member 3 [Source:HGNC Symbol;Acc:HGNC:19861]	0.0825537	
NOL4	nucleolar protein 4 [Source:HGNC Symbol;Acc:HGNC:7870]	0.08254425	
OR10J5	olfactory receptor family 10 subfamily J member 5 [Source:HGNC Symbol;Acc:HGNC:14993]	0.08253768	
TBL2	transducin beta like 2 [Source:HGNC Symbol;Acc:HGNC:11586]	0.08252708	
GTF3C5	general transcription factor IIIC subunit 5 [Source:HGNC Symbol;Acc:HGNC:4668]	0.08252204	
SAMD9L	sterile alpha motif domain containing 9 like [Source:HGNC Symbol;Acc:HGNC:1349]	0.08252064	
RBM38	RNA binding motif protein 38 [Source:HGNC Symbol;Acc:HGNC:15818]	0.08250767	
KRTAP9-9	keratin associated protein 9-9 [Source:HGNC Symbol;Acc:HGNC:16773]	0.08246151	
PFN1	profilin 1 [Source:HGNC Symbol;Acc:HGNC:8881]	0.082454555	
LIG3	DNA ligase 3 [Source:HGNC Symbol;Acc:HGNC:6600]	0.08243775	
GNAT1	G protein subunit alpha transducin 1 [Source:HGNC Symbol;Acc:HGNC:4393]	0.08241991	
UBE2F-SCLY	UBE2F-SCLY readthrough (NMD candidate) [Source:HGNC Symbol;Acc:HGNC:48339]	0.0823652	
EEF1D	eukaryotic translation elongation factor 1 delta [Source:HGNC Symbol;Acc:HGNC:3211]	0.08230431	
TNFRSF1B	TNF receptor superfamily member 1B [Source:HGNC Symbol;Acc:HGNC:11917]	0.082274295	
QRICH2	glutamine rich 2 [Source:HGNC Symbol;Acc:HGNC:25326]	0.08226957	
NPHP4	nephrocystin 4 [Source:HGNC Symbol;Acc:HGNC:19104]	0.08226341	
BCAM	basal cell adhesion molecule (Lutheran blood group) [Source:HGNC Symbol;Acc:HGNC:6722]	0.082220055	
PRSS38	serine protease 38 [Source:HGNC Symbol;Acc:HGNC:29625]	0.08221431	
ADCK2	aarF domain containing kinase 2 [Source:HGNC Symbol;Acc:HGNC:19039]	0.0821801	
APOL1	apolipoprotein L1 [Source:HGNC Symbol;Acc:HGNC:618]	0.08216282	
HSPA9	heat shock protein family A (Hsp70) member 9 [Source:HGNC Symbol;Acc:HGNC:5244]	0.08214916	
PLAAT2	phospholipase A and acyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:17824]	0.08210462	
GRIP2	glutamate receptor interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:23841]	0.08206276	
YPEL1	yippee like 1 [Source:HGNC Symbol;Acc:HGNC:12845]	0.08203473	
DEFB110	defensin beta 110 [Source:HGNC Symbol;Acc:HGNC:18091]	0.082034275	
PLXNA4	plexin A4 [Source:HGNC Symbol;Acc:HGNC:9102]	0.08202431	
UNC13C	unc-13 homolog C [Source:HGNC Symbol;Acc:HGNC:23149]	0.08201232	
CKAP4	cytoskeleton associated protein 4 [Source:HGNC Symbol;Acc:HGNC:16991]	0.081999846	
SLC22A3	solute carrier family 22 member 3 [Source:HGNC Symbol;Acc:HGNC:10967]	0.08195052	
CNTNAP1	contactin associated protein 1 [Source:HGNC Symbol;Acc:HGNC:8011]	0.08194777	
TBCC	tubulin folding cofactor C [Source:HGNC Symbol;Acc:HGNC:11580]	0.08183248	
TM6SF1	transmembrane 6 superfamily member 1 [Source:HGNC Symbol;Acc:HGNC:11860]	0.081825994	
GCC1	GRIP and coiled-coil domain containing 1 [Source:HGNC Symbol;Acc:HGNC:19095]	0.08181396	
IGFL2	IGF like family member 2 [Source:HGNC Symbol;Acc:HGNC:32929]	0.081791155	
TEAD2	TEA domain transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:11715]	0.08178022	
ZCWPW2	zinc finger CW-type and PWWP domain containing 2 [Source:HGNC Symbol;Acc:HGNC:23574]	0.08177915	
SMIM22	small integral membrane protein 22 [Source:HGNC Symbol;Acc:HGNC:48329]	0.081778914	
SYTL1	synaptotagmin like 1 [Source:HGNC Symbol;Acc:HGNC:15584]	0.081734575	
TBC1D28	TBC1 domain family member 28 [Source:HGNC Symbol;Acc:HGNC:26858]	0.08171121	
OPRM1	opioid receptor mu 1 [Source:HGNC Symbol;Acc:HGNC:8156]	0.08170996	
KCNMA1	potassium calcium-activated channel subfamily M alpha 1 [Source:HGNC Symbol;Acc:HGNC:6284]	0.08166004	
VAMP2	vesicle associated membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:12643]	0.08161383	
TM9SF4	transmembrane 9 superfamily member 4 [Source:HGNC Symbol;Acc:HGNC:30797]	0.08161001	
VEPH1	ventricular zone expressed PH domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25735]	0.081594646	
ARG2	arginase 2 [Source:HGNC Symbol;Acc:HGNC:664]	0.08159058	
SRSF5	serine and arginine rich splicing factor 5 [Source:HGNC Symbol;Acc:HGNC:10787]	0.081553526	
HGFAC	HGF activator [Source:HGNC Symbol;Acc:HGNC:4894]	0.0814618	
PLXNC1	plexin C1 [Source:HGNC Symbol;Acc:HGNC:9106]	0.081432834	
RCE1	Ras converting CAAX endopeptidase 1 [Source:HGNC Symbol;Acc:HGNC:13721]	0.08141417	
ARSI	arylsulfatase family member I [Source:HGNC Symbol;Acc:HGNC:32521]	0.08139476	
ISCU	iron-sulfur cluster assembly enzyme [Source:HGNC Symbol;Acc:HGNC:29882]	0.08135543	
SEC14L4	SEC14 like lipid binding 4 [Source:HGNC Symbol;Acc:HGNC:20627]	0.08132089	
CARM1	coactivator associated arginine methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:23393]	0.08131114	
UGT2B10	UDP glucuronosyltransferase family 2 member B10 [Source:HGNC Symbol;Acc:HGNC:12544]	0.08129335	
WNT10B	Wnt family member 10B [Source:HGNC Symbol;Acc:HGNC:12775]	0.08126042	
DECR2	2,4-dienoyl-CoA reductase 2 [Source:HGNC Symbol;Acc:HGNC:2754]	0.081254184	
ANP32E	acidic nuclear phosphoprotein 32 family member E [Source:HGNC Symbol;Acc:HGNC:16673]	0.08123623	
MFAP2	microfibril associated protein 2 [Source:HGNC Symbol;Acc:HGNC:7033]	0.08122065	
PRG3	proteoglycan 3, pro eosinophil major basic protein 2 [Source:HGNC Symbol;Acc:HGNC:9363]	0.08120265	
CDK5R1	cyclin dependent kinase 5 regulatory subunit 1 [Source:HGNC Symbol;Acc:HGNC:1775]	0.08118788	
SLC5A4	solute carrier family 5 member 4 [Source:HGNC Symbol;Acc:HGNC:11039]	0.0811843	
TTC38	tetratricopeptide repeat domain 38 [Source:HGNC Symbol;Acc:HGNC:26082]	0.08115288	
PSRC1	proline and serine rich coiled-coil 1 [Source:HGNC Symbol;Acc:HGNC:24472]	0.08115256	
OAS1	2'-5'-oligoadenylate synthetase 1 [Source:HGNC Symbol;Acc:HGNC:8086]	0.08110442	
HFM1	helicase for meiosis 1 [Source:HGNC Symbol;Acc:HGNC:20193]	0.08110171	
C2orf49	chromosome 2 open reading frame 49 [Source:HGNC Symbol;Acc:HGNC:28772]	0.081083834	
CCDC13	coiled-coil domain containing 13 [Source:HGNC Symbol;Acc:HGNC:26358]	0.081026785	
CYB5R3	cytochrome b5 reductase 3 [Source:HGNC Symbol;Acc:HGNC:2873]	0.0810197	
KCND2	potassium voltage-gated channel subfamily D member 2 [Source:HGNC Symbol;Acc:HGNC:6238]	0.08101568	
WNT2	Wnt family member 2 [Source:HGNC Symbol;Acc:HGNC:12780]	0.080974855	
KDSR	3-ketodihydrosphingosine reductase [Source:HGNC Symbol;Acc:HGNC:4021]	0.08095788	
LRR1	leucine rich repeat protein 1 [Source:HGNC Symbol;Acc:HGNC:19742]	0.08094211	
PGS1	phosphatidylglycerophosphate synthase 1 [Source:HGNC Symbol;Acc:HGNC:30029]	0.08093576	
RP1L1	RP1 like 1 [Source:HGNC Symbol;Acc:HGNC:15946]	0.08093099	
DNAJC5G	DnaJ heat shock protein family (Hsp40) member C5 gamma [Source:HGNC Symbol;Acc:HGNC:24844]	0.08086803	
SELENOM	selenoprotein M [Source:HGNC Symbol;Acc:HGNC:30397]	0.08081185	
LINC01101	long intergenic non-protein coding RNA 1101 [Source:HGNC Symbol;Acc:HGNC:25923]	0.080806255	
GPR161	G protein-coupled receptor 161 [Source:HGNC Symbol;Acc:HGNC:23694]	0.08080611	
SUDS3	SDS3 homolog, SIN3A corepressor complex component [Source:HGNC Symbol;Acc:HGNC:29545]	0.080698036	
LENG8	leukocyte receptor cluster member 8 [Source:HGNC Symbol;Acc:HGNC:15500]	0.0806366	
DUSP15	dual specificity phosphatase 15 [Source:HGNC Symbol;Acc:HGNC:16236]	0.080623135	
TRIM41	tripartite motif containing 41 [Source:HGNC Symbol;Acc:HGNC:19013]	0.08059841	
NAPRT	nicotinate phosphoribosyltransferase [Source:HGNC Symbol;Acc:HGNC:30450]	0.08055265	
CCDC188	coiled-coil domain containing 188 [Source:HGNC Symbol;Acc:HGNC:51899]	0.08049144	
